"ID","LIMIT_BAL","MARRIAGE","EDUCATION","SEX","AGE","PAY_1","PAY_2","PAY_3","BILL_AMT1","BILL_AMT2","BILL_AMT3","PAY_AMT1","PAY_AMT2","PAY_AMT3","TARGET"
7972,320000,1,3,1,50,0,0,0,10853,33968,86024,34151,86466,232242,0
7973,180000,1,3,1,54,1,0,0,0,0,0,0,0,0,0
7974,480000,2,3,2,46,0,0,0,12759,15410,20116,3001,5000,500,0
7975,20000,2,3,1,47,0,0,3,3286,6341,6097,3300,0,511,0
7976,2e+05,1,2,1,41,0,0,0,6926,1747,642,1747,642,0,0
7977,170000,1,2,1,49,0,0,0,157174,139101,192575,9900,83200,0,0
7978,5e+05,1,2,2,42,0,0,0,2343,4666,3492,4695,2506,2015,0
7979,250000,1,2,1,39,0,0,0,8996,18069,7966,18069,7966,3470,0
7980,260000,2,1,2,45,0,0,0,30845,20395,17902,1275,1279,635,0
7981,80000,1,1,2,42,0,0,0,33058,1945,2587,1945,2587,2108,0
7982,5e+05,2,3,1,45,0,0,0,22204,83528,-24702,83643,472,113935,0
7983,1e+05,2,2,1,44,0,0,0,416,416,0,416,0,832,0
7984,130000,1,2,1,51,3,2,0,130819,124946,10212,0,10252,2486,0
7985,1e+05,1,2,1,46,0,0,0,37596,23808,0,1000,0,0,0
7986,180000,2,3,1,48,0,0,0,85040,77213,68131,2937,2226,2271,0
7987,50000,2,3,1,51,0,0,0,48092,35513,35230,2500,2500,3000,0
7988,350000,2,2,1,52,0,0,0,36151,37624,38568,2056,2000,2000,0
7989,360000,2,2,2,43,0,0,0,8552,1118,1227,1118,1227,1541,0
7990,170000,1,3,2,48,0,0,0,511,997,2446,1001,2446,720,0
7991,280000,1,3,1,48,0,0,0,0,0,0,0,0,0,0
7992,360000,1,2,2,43,1,0,0,0,6815,0,6815,0,1000,0
7993,20000,2,2,1,40,0,0,0,17809,18325,-1675,1000,0,0,0
7994,240000,2,3,2,43,0,0,0,153062,156122,159998,7000,8000,7000,0
7995,2e+05,2,3,2,44,0,0,0,2263,3441,2124,3448,2124,6063,0
7996,30000,1,1,2,45,0,0,0,28786,26496,25098,1500,1450,1500,0
7997,340000,2,3,2,44,0,0,0,484,15904,44852,15904,30000,20000,0
7998,10000,1,2,1,45,1,2,2,6321,6075,10062,0,4312,0,0
7999,220000,1,3,2,42,0,0,0,996,4102,4111,4102,1111,1057,0
8000,110000,2,1,2,51,0,0,0,110704,55885,56779,2056,2100,2100,0
8001,50000,1,2,2,46,0,0,0,49744,40859,20706,1500,1206,0,0
8002,30000,1,2,2,46,0,0,0,30471,30578,29846,1472,2000,1064,0
8003,1e+05,1,3,2,44,1,0,0,0,0,0,0,0,0,0
8004,120000,1,1,2,45,0,0,0,67094,69010,70683,3000,3000,2300,0
8005,2e+05,2,3,1,40,0,0,0,50124,51122,52533,1830,2235,1447,0
8006,340000,2,3,2,43,0,0,0,2732,2183,4103,2183,4142,12950,0
8007,370000,1,1,2,44,0,0,0,18082,18339,19031,1628,1320,1100,0
8008,1e+05,1,1,2,50,0,0,0,16469,17885,19587,2000,2000,2000,0
8009,2e+05,2,3,1,54,0,0,0,470,740,3774,740,3782,836,0
8010,80000,2,2,1,40,0,0,0,59223,26241,10387,1141,10725,74864,0
8011,20000,1,2,2,47,2,2,2,17727,18840,18255,1700,0,2500,0
8012,170000,2,2,2,45,0,0,0,1638,1638,1638,1638,1638,3276,0
8013,2e+05,2,2,1,53,0,0,0,87750,89618,91499,3000,3000,3000,0
8014,190000,2,2,2,43,0,0,0,26023,24995,23130,1615,1200,26703,0
8015,60000,1,1,2,51,0,0,0,57974,57637,56594,2810,2648,2050,0
8016,490000,1,3,1,41,0,0,0,189460,16769,2310,16405,2324,25053,0
8017,450000,2,3,2,45,0,0,0,12818,17522,35727,17577,35758,90018,0
8018,170000,1,1,2,49,0,0,0,136639,138223,140964,7200,7405,6022,0
8019,50000,1,3,1,49,0,0,0,40730,41283,28134,4069,1500,1500,0
8020,290000,2,3,2,38,0,0,0,768,42863,2632,42863,2632,11780,0
8021,4e+05,2,2,2,50,0,0,2,15986,4359,1783,4359,0,129,0
8022,3e+05,1,3,2,40,1,0,0,0,0,0,0,0,0,0
8023,320000,2,2,2,44,0,0,0,-5700,-5700,-5700,0,0,203000,0
8024,50000,1,1,1,45,0,0,0,26948,16272,1000,5017,1103,0,0
8025,110000,2,3,2,45,0,0,0,8086,8848,9283,1232,1000,0,0
8026,180000,2,3,1,46,1,0,0,3999,2183,5828,2183,5828,0,0
8027,130000,1,1,2,47,0,0,0,127524,127839,128380,5051,5101,3600,0
8028,440000,1,3,1,43,0,0,0,21359,18905,16540,5023,3024,1043,0
8029,180000,1,2,1,46,0,0,0,396,396,396,396,396,396,0
8030,150000,2,2,2,38,0,0,0,6806,2774,0,2779,0,500,0
8031,50000,2,2,1,48,0,0,0,51047,49761,50712,1849,1800,1788,0
8032,280000,3,4,2,47,0,0,0,286469,293875,296257,8024,8034,232,0
8033,50000,2,2,1,50,0,0,0,47612,97918,49376,2113,1949,685,0
8034,420000,2,2,1,44,0,0,0,22872,23309,24612,1700,2000,1500,0
8035,110000,1,2,2,40,0,0,0,81665,46070,34419,2460,2000,3000,0
8036,150000,1,1,2,44,2,0,0,146057,142325,143548,6527,6714,6705,0
8037,2e+05,1,3,2,41,0,0,0,798,4130,6952,4150,6952,827,0
8038,20000,1,1,1,50,1,4,4,18378,17797,19225,0,2000,0,0
8039,20000,2,3,2,50,0,0,0,6916,13914,10130,14000,1145,950,0
8040,260000,1,2,2,48,0,0,0,243196,258720,178102,20008,7500,3000,0
8041,280000,1,3,1,47,0,0,0,166037,166291,162992,12126,39102,5000,0
8042,60000,1,1,2,44,0,0,0,49340,49116,48220,4570,5348,4035,0
8043,230000,1,3,1,43,0,0,0,87162,88801,87972,4293,3000,1928,0
8044,250000,1,2,2,45,0,0,0,37137,51803,4997,51811,9544,0,0
8045,20000,2,2,2,50,1,0,0,0,0,0,0,0,0,0
8046,1e+05,1,1,1,46,2,0,0,435,435,285,435,285,0,0
8047,60000,2,2,1,42,0,0,0,53954,57469,37861,5000,5000,25500,0
8048,270000,1,2,2,42,0,0,0,157,0,2521,0,2521,5184,0
8049,270000,1,2,2,49,0,0,0,161039,164354,167788,6000,6079,6213,0
8050,2e+05,1,3,1,45,0,0,0,667,0,0,0,0,0,0
8051,130000,2,1,2,42,0,0,0,101156,100184,99001,3615,4700,3200,0
8052,260000,2,3,1,44,0,0,0,6776,3198,2123,3222,2125,11892,0
8053,160000,2,2,2,49,0,0,0,156753,153392,143297,10000,8000,7000,0
8054,120000,2,3,1,48,0,0,0,326,326,176,326,176,0,0
8055,2e+05,1,2,2,45,0,0,0,198807,200616,202228,10700,8000,7500,0
8056,2e+05,1,3,2,50,0,0,0,16024,18168,10274,18184,10274,4726,0
8057,80000,1,1,1,36,1,0,0,0,0,0,0,0,0,0
8058,350000,1,2,2,48,0,0,0,110472,100849,5800,100957,5800,371718,0
8059,210000,1,3,1,46,0,0,0,6060,5934,9303,5983,9331,11008,0
8060,450000,1,3,1,42,0,0,0,727,0,419,0,419,0,0
8061,50000,2,3,1,39,0,0,0,0,0,0,0,0,0,0
8062,50000,1,2,1,50,1,0,0,0,3095,5850,3095,5855,4300,0
8063,350000,2,3,1,47,0,0,2,3260,4248,785,4273,0,0,0
8064,360000,1,2,2,49,0,0,0,42720,22303,17959,1430,4987,3966,0
8065,30000,1,2,2,44,0,0,0,30606,29579,30291,1800,1512,1259,0
8066,390000,1,3,2,43,0,0,0,3060,60248,53157,60248,7183,66000,0
8067,10000,1,1,2,42,0,0,0,9807,9976,7538,2114,1131,2155,0
8068,90000,1,2,2,46,1,2,2,6681,6426,10289,0,4000,1000,0
8069,360000,2,3,2,39,0,0,0,660,660,658,663,661,1100,0
8070,10000,2,1,1,45,0,0,0,7282,8311,10398,1311,2398,0,0
8071,190000,1,4,2,40,0,0,0,7251,11990,39360,11996,39382,5090,0
8072,130000,2,2,1,48,0,0,0,9439,62132,48108,63053,1478,1119,0
8073,240000,1,2,1,38,0,0,0,21643,19743,20298,1400,1300,1000,0
8074,20000,1,1,1,44,1,2,0,24122,23089,22422,1300,1481,503,0
8075,5e+05,1,2,2,41,0,0,0,11712,523,1543,523,1543,0,0
8076,210000,2,1,2,48,0,0,0,203447,206683,99411,6549,4500,2407,0
8077,50000,3,3,1,45,1,2,0,49457,47080,45833,0,1200,1000,0
8078,5e+05,1,3,2,45,0,0,0,418958,439432,440324,39432,20000,20000,0
8079,50000,1,1,1,50,0,0,0,37238,38387,39589,1771,1973,1307,0
8080,70000,1,2,1,45,0,0,0,43050,43410,36226,1888,1225,856,0
8081,420000,1,1,2,45,1,0,0,0,5526,7248,5526,2000,2002,0
8082,2e+05,2,3,1,43,2,0,0,1810,3388,-12,3405,0,1093,0
8083,390000,2,2,1,44,0,0,0,6664,6931,5985,6931,5985,7000,0
8084,50000,2,2,2,41,0,0,0,50614,48702,47770,2500,1700,2151,0
8085,210000,2,2,2,42,0,0,0,52143,53182,54331,2500,2600,3000,0
8086,30000,1,2,2,46,1,2,0,30347,28517,29709,0,1800,1000,0
8087,80000,2,3,2,49,0,2,2,259,259,0,0,0,0,0
8088,80000,2,2,2,50,0,0,0,57314,58489,50452,2145,2000,2012,0
8089,150000,1,2,2,48,0,0,0,141292,131970,136267,4719,6419,6436,0
8090,210000,2,3,2,50,0,0,0,10401,18480,330,18480,330,330,0
8091,360000,2,4,2,40,0,0,0,15019,1221,6909,2074,7039,10,0
8092,80000,1,2,1,46,0,0,0,1692,2694,1130,2702,1246,397,0
8093,80000,1,2,2,40,0,0,0,51644,53177,52446,3000,2037,2000,0
8094,170000,2,2,1,47,0,0,0,85914,78411,57061,10050,5050,6000,0
8095,530000,1,3,1,40,0,0,0,339912,335081,333120,12188,12639,11123,0
8096,120000,1,1,1,39,0,0,0,326,326,326,326,326,326,0
8097,20000,1,2,2,48,0,0,0,14296,15321,16333,1262,1274,1375,0
8098,380000,1,3,1,43,1,0,0,0,0,0,0,0,0,0
8099,140000,2,1,1,50,1,3,2,84014,85107,82532,3300,0,6500,0
8100,220000,1,2,1,43,2,0,0,157646,159833,160032,5800,5759,5938,0
8101,320000,1,3,2,46,0,0,0,57593,534,2709,534,2709,0,0
8102,490000,2,2,2,38,0,0,0,58308,64927,60011,10000,8160,7000,0
8103,1e+05,2,2,2,44,0,0,0,11540,1300,0,1303,0,0,0
8104,90000,1,2,1,40,0,0,0,15019,19740,25382,5000,6000,5000,0
8105,20000,2,2,1,48,0,0,0,19844,19929,18775,1369,1162,524,0
8106,150000,2,2,2,49,0,0,0,96739,98351,100369,4000,4500,4000,0
8107,1e+05,2,3,2,44,1,2,2,63542,66567,67564,5000,3200,2500,0
8108,230000,2,3,2,48,2,0,0,711,711,711,711,711,711,0
8109,50000,2,2,1,45,0,0,0,46652,45235,23299,2014,1600,1400,0
8110,2e+05,2,3,1,42,0,0,0,180486,183076,195535,7000,15500,0,0
8111,220000,2,2,2,43,0,0,0,131598,132727,135509,4800,4920,6520,0
8112,350000,1,2,2,49,0,0,0,598,0,0,0,0,0,0
8113,350000,2,3,2,48,0,0,0,312770,320400,268598,14599,10334,5728,0
8114,210000,2,3,2,40,1,0,0,0,0,0,0,0,0,0
8115,50000,1,1,2,53,0,0,0,48694,46514,47771,1803,2060,2025,0
8116,260000,2,2,2,43,0,0,0,131211,132175,133289,4001,4215,4101,0
8117,5e+05,2,2,1,40,0,0,0,33179,97882,48017,99159,48276,49450,0
8118,170000,2,3,2,49,0,0,0,-3549,-8964,157499,4557,168499,12008,0
8119,320000,2,3,2,49,0,0,0,0,200,3663,200,3696,997,0
8120,260000,2,2,2,43,0,0,0,181121,167875,171913,7013,10051,10026,0
8121,90000,2,3,2,51,0,0,2,46588,49496,48425,4000,0,3000,0
8122,30000,1,2,1,45,0,0,0,29202,30695,29342,2001,10019,1219,0
8123,80000,1,1,2,39,0,0,0,24941,25945,27297,1423,1775,1447,0
8124,30000,1,1,2,43,0,0,0,0,0,0,0,0,0,0
8125,280000,2,3,1,41,0,0,0,19668,1000,3186,1000,3186,45028,0
8126,50000,2,2,2,47,0,0,0,19969,27267,19833,8000,3302,5000,0
8127,50000,1,2,1,43,0,0,0,17961,18689,19284,1700,1600,1200,0
8128,310000,1,2,2,47,0,0,0,53474,11913,6629,11919,6629,17171,0
8129,20000,2,2,1,46,0,0,2,15703,19775,19096,4663,0,1000,0
8130,170000,1,3,2,39,0,0,0,71712,70194,43210,3332,7770,5000,0
8131,50000,2,2,1,43,0,0,0,51274,50474,49724,4175,41000,51705,0
8132,50000,2,3,2,45,0,0,0,40246,41679,41688,2128,3000,6000,0
8133,2e+05,1,3,1,49,0,0,0,1640,0,0,0,0,0,0
8134,270000,1,2,2,40,0,0,0,137807,123769,104377,5000,5000,3953,0
8135,50000,2,2,2,43,0,0,0,3475,-25,2500,0,2525,0,0
8136,50000,1,2,2,43,0,0,0,40798,38937,34737,2000,2000,1000,0
8137,30000,1,2,1,44,0,0,0,184,1522,0,1522,0,5480,0
8138,170000,1,2,2,44,0,0,0,736,736,1156,736,1156,316,0
8139,170000,2,3,2,43,0,0,0,1311,3008,4244,3008,4244,1718,0
8140,60000,1,1,2,49,0,0,0,58584,59250,52413,2700,2219,1727,0
8141,180000,1,2,1,49,0,0,0,3187,3198,264,3198,264,7373,0
8142,290000,1,3,2,46,0,0,0,550,550,550,550,550,550,0
8143,50000,1,3,1,45,0,0,0,50430,46924,48351,2500,2500,1500,0
8144,70000,2,3,2,51,0,0,0,44397,44923,46189,3000,3000,3000,0
8145,120000,1,2,2,43,0,0,0,919,8209,421,8209,421,5000,0
8146,250000,1,1,2,43,0,0,0,860,860,860,860,860,860,0
8147,110000,1,1,2,46,0,0,2,22396,24758,22546,4604,0,1314,0
8148,320000,1,3,2,52,0,0,0,11317,2612,1265,2617,1265,3031,0
8149,50000,2,3,2,46,0,0,0,1303,1303,748,1303,748,1693,0
8150,3e+05,2,1,2,43,0,0,0,17376,17538,16425,1294,11236,1032,0
8151,90000,2,3,2,44,0,0,0,8927,9124,10220,8000,10000,10016,0
8152,60000,1,1,2,48,0,0,0,49890,51060,52236,2000,2000,3000,0
8153,150000,2,2,2,45,0,0,0,65591,0,0,0,0,0,0
8154,5e+05,1,2,2,49,0,0,0,21008,17863,15219,1500,2000,1100,0
8155,50000,2,2,2,45,0,0,0,48424,45300,-100,1500,100,0,0
8156,20000,2,2,2,49,1,2,2,19725,17368,16801,1293,0,1281,0
8157,140000,2,3,1,45,2,2,2,113780,115297,114448,5800,3500,4500,0
8158,30000,2,3,1,42,0,0,0,17960,18968,19958,1610,1600,2050,0
8159,150000,2,3,2,40,0,0,0,1758,468,2988,468,2988,2232,0
8160,130000,2,2,1,40,2,2,0,2183,2000,700,13,700,0,0
8161,170000,1,2,2,47,0,0,0,2947,4132,3967,4134,3967,0,0
8162,140000,2,3,2,38,0,0,0,4717,5329,5445,5329,5445,5328,0
8163,160000,2,3,2,46,0,0,0,124573,122730,125319,5800,5900,5900,0
8164,480000,1,3,1,40,0,0,0,91524,94123,95336,5000,4000,7172,0
8165,3e+05,1,2,1,39,0,0,0,12793,14185,12970,14212,12985,14816,0
8166,120000,1,2,2,38,0,0,0,4158,2682,0,2682,0,6440,0
8167,240000,2,3,1,42,0,0,0,181569,182916,186885,6606,8246,6806,0
8168,30000,2,1,1,48,1,0,0,0,0,0,0,0,0,0
8169,2e+05,2,3,1,43,0,0,0,778,504,3724,506,3742,447,0
8170,50000,2,2,1,45,0,0,0,48065,48355,49009,1800,1844,2200,0
8171,120000,2,2,2,51,0,0,0,436,1476,475,1480,478,804,0
8172,170000,2,2,2,44,0,0,0,2435,0,0,0,0,0,0
8173,150000,2,1,1,41,1,0,0,3706,40093,65063,40093,30000,10000,0
8174,520000,1,3,1,47,0,0,0,2292,5139,8290,5227,8309,35026,0
8175,140000,1,3,2,46,0,0,0,80603,80193,73318,3000,3336,2372,0
8176,2e+05,2,3,2,42,0,0,0,0,0,0,0,0,0,0
8177,130000,3,2,2,44,0,0,0,1778,0,109,0,109,0,0
8178,120000,1,2,2,48,0,0,0,118492,119637,102228,6141,4474,2647,0
8179,50000,2,1,1,45,0,0,0,17095,18261,19313,1448,1500,419,0
8180,170000,1,3,1,46,0,0,0,3479,570,0,570,0,1546,0
8181,110000,1,3,2,47,0,0,0,0,0,0,0,0,0,0
8182,130000,2,3,1,42,0,0,0,71668,47836,0,2000,0,0,0
8183,490000,1,3,2,44,1,2,0,18961,11232,19173,0,9173,5400,0
8184,50000,2,2,2,46,0,0,0,26342,27457,27381,1547,1251,1200,0
8185,230000,1,2,1,44,0,0,0,326,326,326,326,326,326,0
8186,150000,2,3,1,45,0,2,0,1532,1000,1430,0,1430,810,0
8187,230000,2,3,1,49,1,0,0,0,0,0,0,0,0,0
8188,1e+05,2,2,2,47,0,0,0,1046,2700,2187,2702,2187,678,0
8189,290000,1,2,1,45,0,0,2,172,1930,1752,1930,0,2000,0
8190,2e+05,1,3,1,45,0,0,0,5879,5884,5171,5884,5171,4598,0
8191,90000,2,2,2,45,0,0,0,520,0,0,0,0,0,0
8192,30000,2,2,1,41,0,0,0,26054,25144,25775,2000,2000,2000,0
8193,160000,2,3,2,43,0,0,0,0,0,0,0,0,150,0
8194,3e+05,2,3,2,43,0,0,0,47295,87717,78638,55047,27354,2124,0
8195,110000,2,2,2,47,0,0,0,34486,43872,45140,10000,2000,2500,0
8196,2e+05,1,2,2,51,0,0,0,61518,66541,53862,25138,2569,793,0
8197,340000,1,3,2,44,0,0,0,35695,40924,0,6018,0,0,0
8198,50000,1,1,1,48,0,0,0,7056,2840,1413,2840,1413,2890,0
8199,160000,2,2,1,41,0,0,0,3197,1936,2329,1941,2645,2339,0
8200,120000,1,3,2,38,0,0,0,51662,30285,24879,10000,6000,5000,0
8201,2e+05,2,3,2,47,0,0,0,38635,41031,45929,3031,5929,3500,0
8202,150000,1,1,2,45,0,0,0,113647,117322,119935,5001,4000,6006,0
8203,2e+05,1,3,1,48,0,0,0,91415,79928,23532,20387,2023,5060,0
8204,50000,1,2,2,42,0,0,0,47500,46937,44681,2700,2000,3600,0
8205,360000,1,3,1,46,0,0,0,5619,14822,43000,15008,43065,4650,0
8206,20000,1,2,2,43,0,0,0,17617,17540,25816,1489,2302,2400,0
8207,320000,1,2,1,45,0,0,0,188106,178067,178018,6496,6343,6003,0
8208,120000,2,3,2,42,0,0,0,2446,326,0,326,0,28776,0
8209,50000,1,3,1,51,0,0,0,35145,36275,37150,2000,1871,0,0
8210,1e+05,1,3,2,46,0,0,0,101620,101747,100750,4000,3838,3563,0
8211,130000,1,1,2,45,0,0,0,122264,125756,129159,3541,3497,2875,0
8212,250000,1,2,2,46,0,0,0,121558,126367,130658,6500,7000,4000,0
8213,2e+05,2,3,2,47,0,0,0,30177,2039,174406,2061,175000,133100,0
8214,360000,1,3,2,50,1,0,0,0,0,0,0,0,0,0
8215,30000,2,3,1,45,0,0,0,23837,24948,25611,1800,1400,4000,0
8216,30000,2,2,1,49,0,0,0,390,390,390,390,390,390,0
8217,210000,2,2,2,43,0,0,0,193345,160508,156422,8000,6005,5200,0
8218,3e+05,2,2,1,46,0,0,0,-158,-158,-158,0,0,0,0
8219,130000,2,4,1,43,1,2,0,136378,129545,131045,0,5115,4527,0
8220,80000,2,3,1,40,0,0,0,56417,50855,47656,2600,4000,3000,0
8221,380000,1,3,2,43,0,0,0,8183,10554,5453,10617,5478,784,0
8222,120000,1,2,2,47,0,0,0,9267,29600,1980,29600,1980,0,0
8223,150000,2,3,1,47,0,0,0,150359,147471,151713,15000,20000,5000,0
8224,80000,2,2,2,45,0,0,0,11284,10110,10859,1500,1000,56500,0
8225,20000,1,2,2,41,2,0,0,19618,17576,18266,1451,1141,512,0
8226,230000,1,2,1,48,2,2,2,221691,226696,223872,10000,3600,0,0
8227,220000,2,3,2,39,0,0,0,8939,316,541,316,541,4188,0
8228,350000,1,3,2,42,0,0,0,67761,63187,58719,8007,2200,3000,0
8229,20000,2,2,1,37,0,0,0,36773,17288,16212,3210,2000,1600,0
8230,380000,1,2,2,44,1,1,2,363944,385726,368318,29540,74,14301,0
8231,50000,2,2,2,50,0,0,0,40407,31811,13898,1814,1000,0,0
8232,20000,2,2,1,42,1,3,2,7719,7455,7187,0,0,1300,0
8233,2e+05,2,3,1,48,0,0,0,2626,15912,1677,15954,1677,315,0
8234,220000,2,3,2,48,0,0,0,122,104,2635,104,2653,2472,0
8235,70000,1,1,2,41,0,0,0,69877,68751,69744,2600,2215,2000,0
8236,240000,2,3,2,39,0,0,0,358,176,0,176,0,540,0
8237,160000,2,3,1,47,0,0,0,83255,83912,85161,4000,3924,3200,0
8238,120000,2,3,2,43,0,0,0,328,413,3007,417,3012,1927,0
8239,340000,1,2,2,42,0,0,0,93767,65758,353,65758,359,5674,0
8240,120000,1,1,2,48,0,0,0,109372,111564,112482,5500,4200,4552,0
8241,30000,2,1,1,43,1,2,2,4318,5096,6353,1000,1500,1000,0
8242,10000,1,1,1,45,1,0,2,0,950,1170,950,1000,0,0
8243,210000,2,2,1,44,0,0,0,206714,197252,140440,7868,5000,5004,0
8244,50000,2,2,1,44,0,0,0,50383,49073,31036,2304,2224,19691,0
8245,160000,2,2,2,50,0,0,0,45835,45474,42601,2000,2000,1400,0
8246,120000,1,2,2,44,0,0,0,56324,28542,13590,3000,5007,3200,0
8247,220000,2,2,2,46,0,0,0,1692,13250,433,13250,433,1831,0
8248,180000,1,2,1,46,0,0,0,84973,89989,94895,6000,6000,5000,0
8249,230000,2,3,2,46,0,0,0,0,742,0,742,0,0,0
8250,2e+05,2,2,1,46,0,0,0,60068,50636,41265,2500,2626,9412,0
8251,80000,2,2,2,46,0,0,0,77391,78198,78840,2784,2887,3402,0
8252,150000,2,3,2,43,0,0,0,10544,11982,-18,2000,0,0,0
8253,20000,2,1,1,42,0,0,0,12066,0,0,0,0,0,0
8254,230000,1,1,2,43,0,0,0,0,5580,500,5580,500,1614,0
8255,20000,2,3,1,42,0,0,0,12761,13481,15322,1229,2070,0,0
8256,80000,2,2,1,48,0,0,0,60829,57556,59083,2061,2455,2667,0
8257,160000,3,1,2,45,0,0,0,9330,31745,22829,31745,1049,6000,0
8258,150000,2,3,2,42,0,0,0,717,-959,-959,0,0,0,0
8259,430000,2,2,2,43,0,0,0,401298,433835,399755,40000,15140,15000,0
8260,350000,3,3,2,52,0,0,0,181212,6021,154505,6046,157181,19751,0
8261,110000,2,3,1,51,0,0,0,101781,101811,105848,3700,5700,3100,0
8262,130000,1,1,2,47,1,0,0,0,0,0,0,0,0,0
8263,2e+05,2,1,1,42,0,0,0,390,1799,390,1799,390,390,0
8264,40000,1,2,1,47,2,2,2,33547,36991,35965,4000,0,2000,0
8265,50000,2,2,2,39,0,0,0,22458,22571,22309,1513,1500,1000,0
8266,280000,2,2,1,47,0,0,0,1152,49293,44707,49349,3045,5028,0
8267,30000,1,2,1,46,0,0,0,29204,20564,16341,1400,1000,1000,0
8268,370000,1,2,1,45,0,0,0,13854,3366,2671,3382,2684,13795,0
8269,50000,2,2,2,41,2,2,2,50539,50017,48310,1000,0,420,0
8270,2e+05,2,3,1,48,2,2,0,234069,8206,1892,16412,1892,8484,0
8271,20000,2,3,2,50,0,0,0,18553,19446,19065,1500,1032,541,0
8272,50000,1,3,2,42,0,0,0,27447,28187,29220,1500,1491,1818,0
8273,1e+05,1,3,2,42,2,0,0,98033,97995,98781,4620,4700,3900,0
8274,20000,2,1,1,41,0,0,0,18416,13656,9022,1303,1518,1000,0
8275,220000,2,3,2,49,1,0,0,0,4048,4925,4048,4925,12606,0
8276,180000,1,2,1,44,0,0,0,179253,95170,97338,3700,3700,4100,0
8277,210000,2,3,2,45,0,0,0,160161,156015,150349,5500,7000,6693,0
8278,130000,1,1,1,41,0,0,0,5444,5927,7106,1321,1500,0,0
8279,270000,2,3,1,44,2,0,0,56376,56911,56758,2680,1420,15,0
8280,260000,2,2,1,43,0,0,0,234867,237497,215343,10500,9150,7500,0
8281,120000,2,3,1,46,0,0,0,113796,116467,116060,6000,4500,4500,0
8282,190000,1,2,1,50,0,0,0,6450,189102,189018,189717,7779,6092,0
8283,70000,2,3,2,44,0,0,0,71106,67954,68976,3292,3290,1706,0
8284,220000,2,3,1,46,0,0,0,44432,128967,96750,1e+05,18720,37800,0
8285,140000,2,2,2,48,0,0,2,15438,12140,11225,2620,0,310,0
8286,30000,1,1,1,49,0,0,2,27609,30791,29913,3630,0,1300,0
8287,310000,2,3,2,44,0,0,0,0,298887,0,298887,0,0,0
8288,210000,2,2,2,46,0,0,0,2316,2316,2836,2316,2836,2316,0
8289,5e+05,1,2,2,40,0,0,0,250,1384,6324,1384,5000,1224,0
8290,250000,2,3,1,45,0,0,0,119310,132243,140069,15000,10000,10000,0
8291,360000,2,3,1,48,0,0,0,5143,2092,1864,6159,1870,969,0
8292,50000,2,3,2,45,0,0,0,50673,47278,44993,2500,4000,0,0
8293,270000,2,3,2,43,0,0,0,196192,200750,204418,9000,9500,8929,0
8294,80000,2,2,2,42,0,0,0,3436,3473,10007,3473,10020,2986,0
8295,120000,1,2,1,50,0,0,0,13544,2671,14940,3000,15928,43000,0
8296,320000,2,3,2,44,0,0,0,179893,183466,187397,6558,7254,4308,0
8297,230000,2,3,2,47,0,0,0,441,28641,713,28200,720,1344,0
8298,570000,1,2,2,43,0,0,0,563892,569577,577957,19534,25100,15159,0
8299,50000,2,2,1,40,0,0,2,780,780,780,780,0,0,0
8300,210000,1,3,1,41,0,0,0,60183,63035,70237,10000,10000,10000,0
8301,140000,2,3,2,50,0,0,0,0,10626,11579,10626,1154,1000,0
8302,20000,1,2,1,43,0,0,0,14124,15132,16483,1249,1600,2500,0
8303,140000,1,2,1,40,1,0,0,0,0,0,0,0,0,0
8304,140000,1,1,1,37,0,0,0,129684,130838,131910,6193,6200,10000,0
8305,170000,1,3,1,40,0,0,0,316,316,316,316,316,316,0
8306,1e+05,2,3,2,37,0,0,0,81152,81912,83231,3000,2700,2270,0
8307,290000,1,2,1,44,0,0,0,154923,159186,323836,6507,6400,4490,0
8308,80000,1,1,1,41,0,0,0,26637,26437,26686,1490,2000,2000,0
8309,50000,1,2,2,51,0,0,0,23587,24580,20165,1800,1775,10732,0
8310,90000,2,2,2,44,2,0,0,87669,86653,57819,3499,3000,3000,0
8311,240000,1,2,2,46,0,0,0,234774,231155,236914,10000,11000,11000,0
8312,440000,2,4,2,47,0,0,0,217407,219860,265058,8005,50000,7000,0
8313,20000,1,2,1,44,0,0,0,12278,13209,7215,1500,1060,30,0
8314,50000,3,1,2,45,0,0,2,326,652,326,652,0,978,0
8315,20000,2,2,2,41,0,0,0,21302,18842,19370,1300,1800,1106,0
8316,230000,2,3,2,44,1,0,0,0,351,0,351,0,0,0
8317,110000,2,2,1,50,0,0,0,106113,57228,10018,1635,1000,0,0
8318,80000,2,1,1,46,0,0,0,45876,46565,47967,1752,2154,1991,0
8319,360000,1,3,2,46,1,0,0,0,0,9000,0,9000,3002,0
8320,140000,1,1,1,50,0,0,0,140456,125288,117263,5200,5006,5000,0
8321,1e+05,2,3,1,49,1,2,2,24796,27085,26352,3000,0,8000,0
8322,450000,1,3,2,48,0,0,0,72517,0,6281,0,6281,3446,0
8323,1e+05,2,3,2,39,0,0,0,0,0,0,0,0,0,0
8324,230000,1,2,1,49,0,0,0,0,0,2800,0,2800,346,0
8325,180000,2,2,2,45,2,0,0,168090,150482,154063,5500,6001,7000,0
8326,50000,3,1,1,47,2,0,0,47067,48410,49218,2400,2200,824,0
8327,50000,1,1,2,50,0,0,0,0,614,0,614,0,0,0
